loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
15000.0, 36 months,14.99,519.91,C,C5,Global Development Exec,1 year,MORTGAGE,86000.0,Not Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,17.16,Apr-1996,14.0,1.0,13363.0,68.0,43.0,f,INDIVIDUAL,9.0,1.0,"301 Johnson Harbors Suite 230
Christianfort, MD 00813"
20700.0, 36 months,12.35,691.01,B,B4,Seacon brantner,10+ years,RENT,46000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,Payed off,28.2,Sep-2001,8.0,0.0,7920.0,40.8,12.0,f,INDIVIDUAL,0.0,0.0,"1640 Miller Locks
Latoyaport, VA 30723"
5950.0, 36 months,17.86,214.69,D,D5,Pharmacy Technician,1 year,RENT,20000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,16.27,Aug-2006,5.0,0.0,4702.0,71.2,7.0,w,INDIVIDUAL,0.0,0.0,"PSC 2432, Box 7759
APO AA 70466"
11500.0, 36 months,14.09,393.55,B,B5,ADP,4 years,RENT,46000.0,Verified,Nov-2012,Fully Paid,debt_consolidation,my loan,5.63,May-2004,9.0,0.0,3740.0,50.5,15.0,f,INDIVIDUAL,0.0,0.0,"18988 Shaw Summit
New Stephaniemouth, NV 48052"
34475.0, 36 months,15.8,1208.64,C,C3,DIGITAL IMPORT OF MIAMI,2 years,MORTGAGE,90000.0,Verified,Jul-2013,Charged Off,home_improvement,LOAN POOL,7.17,Jul-1998,9.0,0.0,2872.0,9.3,18.0,w,INDIVIDUAL,1.0,0.0,"190 Glass Underpass Apt. 551
Leonton, NM 11650"
28000.0, 36 months,6.49,858.05,A,A2,Acquisition Program Manager,4 years,MORTGAGE,74130.0,Source Verified,Jul-2014,Fully Paid,credit_card,Credit card refinancing,18.86,May-2000,9.0,0.0,24323.0,63.7,22.0,w,INDIVIDUAL,5.0,0.0,"518 Peter Forge Suite 113
West Jonathan, OR 22690"
35000.0, 60 months,10.99,760.82,B,B4,pharmacist,10+ years,MORTGAGE,150000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,27.41,May-1997,12.0,0.0,4018.0,8.0,25.0,w,INDIVIDUAL,5.0,0.0,"5213 Rogers Fords Apt. 281
Port Vanessa, WY 70466"
14375.0, 36 months,20.2,535.7,E,E3,Assistant manager ,5 years,RENT,48000.0,Verified,Nov-2014,Charged Off,debt_consolidation,Debt consolidation,20.4,Mar-2003,8.0,0.0,4152.0,31.2,18.0,w,INDIVIDUAL,3.0,0.0,"79479 Patrick Plain Suite 269
Angelamouth, VT 48052"
24000.0, 60 months,12.59,541.05,C,C2,Mortgage Banker,2 years,MORTGAGE,150000.0,Source Verified,Nov-2015,Fully Paid,major_purchase,Major purchase,8.42,Sep-1998,15.0,0.0,8294.0,36.7,29.0,w,INDIVIDUAL,1.0,0.0,"62614 Heather Ridge Apt. 899
South Andrew, TX 70466"
20000.0, 36 months,12.49,668.98,B,B5,Director of Career Services,10+ years,MORTGAGE,71000.0,Source Verified,Aug-2014,Fully Paid,debt_consolidation,Debt consolidation,23.07,Oct-1993,18.0,0.0,32003.0,71.1,42.0,f,INDIVIDUAL,0.0,0.0,"9229 Sullivan Crossing Suite 694
East Stacymouth, SD 48052"
10000.0, 36 months,9.17,318.79,B,B1,truck driver,4 years,RENT,93000.0,Verified,Aug-2014,Fully Paid,credit_card,Credit card refinancing,15.12,Oct-1996,13.0,0.0,7971.0,34.7,19.0,f,INDIVIDUAL,1.0,0.0,"8412 Perez Mews Apt. 325
New Kimberlystad, NJ 22690"
35000.0, 60 months,12.69,790.82,C,C2,Senior Vice President Finance,9 years,OWN,204000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,Debt consolidation,4.25,Mar-1991,6.0,0.0,4183.0,11.6,28.0,w,INDIVIDUAL,13.0,0.0,"1114 Amanda Unions
South Jeremyland, RI 48052"
11500.0, 36 months,13.11,388.1,B,B4,USF FCU,2 years,RENT,33000.0,Verified,Feb-2013,Fully Paid,debt_consolidation,Credit Card Consolidation,30.4,Sep-2000,11.0,0.0,17589.0,64.8,40.0,f,INDIVIDUAL,0.0,0.0,"3291 Stephanie Causeway Apt. 910
Martinmouth, ND 70466"
22000.0, 36 months,7.49,684.24,A,A4,RN,1 year,MORTGAGE,115000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,10.08,Sep-2001,6.0,0.0,23979.0,47.0,15.0,f,INDIVIDUAL,0.0,0.0,"072 Ramirez Junction
West Loriton, MS 70466"
8000.0, 36 months,10.99,261.88,B,B3,Teacher,10+ years,RENT,74000.0,Source Verified,Oct-2014,Charged Off,credit_card,Credit card refinancing,36.38,Jul-1995,8.0,0.0,27204.0,69.2,25.0,f,INDIVIDUAL,0.0,0.0,"160 Murray Street
West Jonathanchester, ID 22690"
19000.0, 36 months,10.99,621.95,B,B3,head forman,8 years,RENT,68000.0,Not Verified,Oct-2014,Fully Paid,credit_card,Credit card refinancing,14.56,Jun-2000,10.0,0.0,5317.0,42.5,16.0,w,INDIVIDUAL,0.0,0.0,"31491 Dunn Hills
South Carolyn, WV 00813"
10000.0, 36 months,6.49,306.45,A,A2,Vice Rector,< 1 year,RENT,90000.0,Not Verified,Mar-2016,Fully Paid,other,Other,4.16,Aug-2001,5.0,0.0,6215.0,18.0,13.0,w,INDIVIDUAL,1.0,0.0,"PSC 0146, Box 9026
APO AP 22690"
15000.0, 36 months,19.52,553.8,E,E2,Manager,10+ years,MORTGAGE,60000.0,Source Verified,Jun-2014,Fully Paid,home_improvement,Home improvement,9.84,Aug-2002,11.0,1.0,4675.0,23.7,36.0,w,INDIVIDUAL,5.0,1.0,"9162 Kathleen Meadows
Leahland, PA 05113"
3000.0, 36 months,14.09,102.67,B,B5,,,MORTGAGE,38517.6,Source Verified,Aug-2012,Charged Off,home_improvement,givemeloan,14.3,Mar-1986,9.0,0.0,10242.0,90.6,21.0,f,INDIVIDUAL,3.0,0.0,"Unit 1995 Box 8217
DPO AA 22690"
12250.0, 36 months,12.85,411.87,B,B4,Windows Support Desktop Engineer,1 year,MORTGAGE,55000.0,Verified,Dec-2013,Charged Off,home_improvement,Home Improvement,15.12,Aug-2000,13.0,0.0,12770.0,79.8,30.0,w,INDIVIDUAL,3.0,0.0,"26362 Le Locks Apt. 194
Daltonmouth, NC 22690"
30000.0, 36 months,11.53,989.71,B,B5,Staff Accountant,10+ years,MORTGAGE,120000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,13.58,Oct-1995,10.0,1.0,10911.0,24.5,27.0,w,INDIVIDUAL,3.0,0.0,"45810 Tina Fields
Alexandraville, OK 30723"
11350.0, 36 months,12.49,379.65,B,B5,Mortgage Loan Officer,4 years,RENT,96000.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,14.27,Jun-2005,10.0,0.0,18264.0,94.1,15.0,w,INDIVIDUAL,0.0,0.0,"668 Emma Burg Suite 656
West Edward, CO 00813"
9000.0, 36 months,10.64,293.12,B,B2,discount drug nart,9 years,RENT,48000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,good days ,13.78,Mar-2005,5.0,1.0,6819.0,59.8,9.0,w,INDIVIDUAL,0.0,1.0,"0756 Warner Club
South Jessicamouth, WY 29597"
2400.0, 36 months,21.0,90.43,E,E1,Manager,6 years,RENT,40000.0,Not Verified,Nov-2013,Fully Paid,other,Other,15.9,Nov-2000,8.0,0.0,1120.0,86.2,14.0,f,INDIVIDUAL,0.0,0.0,"0742 Jonathan Flats Suite 834
Markstad, CT 70466"
21450.0, 60 months,19.19,558.67,E,E3,Teacher,5 years,RENT,63584.0,Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,13.25,May-1997,9.0,0.0,12147.0,32.8,38.0,f,INDIVIDUAL,0.0,0.0,"0704 Jenkins Harbor Apt. 062
East Michaelbury, NY 70466"
18200.0, 36 months,19.05,667.6,D,D4,Heartland food corp. Burger King,10+ years,RENT,52000.0,Verified,Dec-2012,Fully Paid,credit_card,Pay off credit card debt.,25.85,Aug-1994,6.0,0.0,19605.0,87.9,22.0,f,INDIVIDUAL,6.0,0.0,"57250 Deborah Mountains Apt. 755
Wallmouth, ID 30723"
14600.0, 36 months,18.25,529.66,D,D2,redmond care and rehab center,7 years,MORTGAGE,72000.0,Source Verified,Aug-2013,Charged Off,small_business,healthcare,10.2,Jul-1998,5.0,0.0,1533.0,17.4,7.0,f,INDIVIDUAL,2.0,0.0,"1245 Suzanne Light Apt. 011
Dunnborough, NV 30723"
7200.0, 36 months,18.55,262.29,D,D2,Clinic Business Coordinator,< 1 year,RENT,24960.0,Not Verified,Oct-2013,Fully Paid,debt_consolidation,Consolidation of Auto/Furniture Loans,19.66,Sep-2008,8.0,0.0,6646.0,79.1,27.0,f,INDIVIDUAL,0.0,0.0,"7781 Sheena Inlet Apt. 394
New Jonathanmouth, MN 29597"
6000.0, 36 months,7.9,187.75,A,A4,,,OWN,31000.0,Verified,Nov-2013,Fully Paid,credit_card,Credit card refinancing,27.53,Dec-1988,8.0,0.0,5995.0,39.2,21.0,f,INDIVIDUAL,2.0,0.0,"216 Hayes Walks
Jasmineland, WY 30723"
10000.0, 36 months,11.53,329.91,B,B5,Sr. Manager,< 1 year,RENT,102500.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,18.4,Aug-2002,21.0,0.0,14755.0,30.9,53.0,w,INDIVIDUAL,0.0,0.0,"0279 Bush Oval
Martinmouth, GA 29597"
15000.0, 60 months,13.98,348.87,C,C3,Sr Financial Analyst,2 years,RENT,65000.0,Source Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,13.57,Dec-2006,6.0,0.0,6617.0,25.9,19.0,w,INDIVIDUAL,0.0,0.0,"38370 Robert Unions
Bryantberg, TX 00813"
8000.0, 36 months,15.31,278.54,C,C2,Portsmouth Pu lic Schools,10+ years,RENT,53200.0,Not Verified,Sep-2012,Fully Paid,vacation,vacation,22.4,Oct-1989,18.0,0.0,7227.0,36.3,50.0,f,INDIVIDUAL,0.0,0.0,"375 Buckley Fall Suite 796
Williamsview, MI 48052"
15000.0, 36 months,18.49,545.99,D,D2,DRC,7 years,MORTGAGE,95000.0,Not Verified,Oct-2012,Charged Off,credit_card,2012 loan,11.57,May-1978,9.0,0.0,7553.0,76.3,35.0,f,INDIVIDUAL,6.0,0.0,"98332 Coleman Cape Apt. 709
Lake Christina, AR 48052"
20000.0, 36 months,12.99,673.79,C,C2,Supervisor,< 1 year,RENT,75000.0,Verified,Apr-2016,Fully Paid,debt_consolidation,Debt consolidation,19.33,Feb-2000,11.0,0.0,20161.0,65.0,16.0,w,INDIVIDUAL,0.0,0.0,"PSC 7084, Box 8932
APO AP 22690"
10000.0, 36 months,5.32,301.15,A,A1,Executive Assistant,10+ years,MORTGAGE,116000.0,Not Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,8.1,Oct-1998,31.0,0.0,12141.0,15.2,59.0,w,INDIVIDUAL,4.0,0.0,"65611 Nelson Harbor Apt. 581
Sophiamouth, UT 22690"
15000.0, 60 months,13.44,344.69,C,C3,Underwriting Analyst,10+ years,MORTGAGE,70000.0,Not Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,10.99,Dec-2002,9.0,0.0,1447.0,10.3,25.0,w,INDIVIDUAL,1.0,0.0,"7141 Hubbard Passage
East Susan, IN 05113"
35000.0, 36 months,8.18,1099.69,B,B1,,,MORTGAGE,135000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,8.55,Sep-2003,8.0,0.0,17471.0,28.7,15.0,w,INDIVIDUAL,2.0,0.0,"1907 Kari Rapid
North Kirsten, MD 70466"
25000.0, 36 months,8.9,793.84,A,A5,EMERSON  ROSEMOUNT DIV.,10+ years,MORTGAGE,100000.0,Not Verified,Feb-2013,Fully Paid,debt_consolidation,DEBT CONSOLODATION LOAN,20.99,Jul-1975,9.0,0.0,70412.0,47.5,21.0,w,INDIVIDUAL,5.0,0.0,"56972 Downs Burgs Apt. 490
North Haley, RI 29597"
12000.0, 36 months,7.26,371.96,A,A4,Ops Manager,< 1 year,RENT,42000.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,30.74,Apr-2005,17.0,0.0,18214.0,37.6,31.0,w,INDIVIDUAL,0.0,0.0,"556 Lozano Heights Suite 518
New Andrewland, MI 22690"
3500.0, 36 months,13.98,119.59,C,C3,Slot Host,3 years,MORTGAGE,27000.0,Not Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,32.36,Dec-1971,17.0,0.0,25590.0,60.9,29.0,w,INDIVIDUAL,3.0,0.0,"27984 Bender Heights
South Sandrabury, HI 48052"
25000.0, 60 months,13.49,575.12,C,C2,Massachusetts General Hospital,10+ years,RENT,90000.0,Verified,Sep-2011,Fully Paid,major_purchase,Major Purchase,3.05,Oct-1997,12.0,0.0,5483.0,17.6,24.0,f,INDIVIDUAL,,0.0,"236 Cook Parkway Suite 661
Lake Tarastad, GA 22690"
11000.0, 36 months,16.24,388.04,C,C5,lffice manager,2 years,RENT,35000.0,Source Verified,Jan-2014,Fully Paid,debt_consolidation,consolidation,9.6,Jul-2007,14.0,0.0,7609.0,59.0,16.0,f,INDIVIDUAL,0.0,0.0,"41654 Hess Vista
Andrewville, DE 22690"
13000.0, 36 months,15.31,452.63,C,C2,Boeing,10+ years,MORTGAGE,70000.0,Not Verified,Nov-2012,Fully Paid,debt_consolidation,fresh start,13.99,Jun-1987,15.0,0.0,14566.0,50.2,44.0,f,INDIVIDUAL,5.0,0.0,"7423 Garrett Street
East Johnborough, LA 00813"
7200.0, 36 months,12.69,241.53,C,C2,Shift Supervisor,1 year,MORTGAGE,35000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,5.69,Sep-1999,13.0,1.0,5213.0,32.4,33.0,w,INDIVIDUAL,0.0,1.0,"7407 Estrada Gateway
North Nicole, IA 70466"
27975.0, 36 months,19.99,1039.51,E,E3,GENERAL MANAGER,10+ years,OWN,81000.0,Verified,Jan-2015,Charged Off,debt_consolidation,Debt consolidation,18.21,Sep-1997,9.0,0.0,11334.0,73.1,12.0,f,INDIVIDUAL,0.0,0.0,"0316 Timothy Path
Lynchtown, CO 86630"
8800.0, 36 months,10.99,288.06,B,B3,JOHNS HOPKINS UNIVERSITY,9 years,MORTGAGE,54000.0,Verified,May-2011,Fully Paid,credit_card,Credit Card Refinance lower rate,19.15,Nov-1998,11.0,0.0,4824.0,25.3,20.0,f,INDIVIDUAL,,0.0,"76961 Villarreal Mount Apt. 765
Paulton, OR 29597"
15000.0, 60 months,13.44,344.69,C,C3,Foreman,4 years,MORTGAGE,90000.0,Not Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,11.99,Feb-1997,19.0,1.0,8232.0,12.6,29.0,f,INDIVIDUAL,1.0,1.0,"USS Quinn
FPO AP 05113"
10975.0, 36 months,11.14,360.04,B,B2,Sonic,10+ years,MORTGAGE,72000.0,Source Verified,Jan-2013,Fully Paid,debt_consolidation,Credit Cards,26.05,Aug-2002,20.0,1.0,17217.0,80.1,34.0,f,INDIVIDUAL,1.0,1.0,"16936 Chan Valleys Apt. 816
Jacksonchester, AK 30723"
10000.0, 36 months,13.98,341.68,C,C3,Certified Medical Assistant,7 years,OWN,42279.0,Not Verified,Jun-2014,Fully Paid,medical,Medical expenses,20.89,Nov-1986,12.0,0.0,3836.0,29.5,38.0,w,INDIVIDUAL,3.0,0.0,"USNV Aguilar
FPO AP 00813"
10000.0, 36 months,8.18,314.2,B,B1,Business Manager,4 years,RENT,55000.0,Not Verified,Oct-2015,Fully Paid,credit_card,Credit card refinancing,16.91,Oct-1992,12.0,1.0,7880.0,71.0,30.0,f,INDIVIDUAL,1.0,1.0,"73201 Stone Villages
Lake Karatown, CO 00813"
20000.0, 36 months,8.9,635.07,A,A5,Lee Memorial,4 years,RENT,75000.0,Source Verified,Jun-2013,Fully Paid,debt_consolidation,PAYOFF,11.71,Feb-1992,7.0,0.0,24971.0,51.1,24.0,f,INDIVIDUAL,0.0,0.0,"56697 King Island
North Ianchester, TN 00813"
25200.0, 36 months,6.49,772.25,A,A2,Business Banking Area Manager,10+ years,RENT,188800.0,Not Verified,Feb-2016,Fully Paid,credit_card,Credit card refinancing,17.85,Sep-1994,11.0,0.0,31270.0,37.1,36.0,w,INDIVIDUAL,0.0,0.0,"Unit 7646 Box 1095
DPO AP 30723"
27175.0, 36 months,7.89,850.19,A,A5,DIE MAKER,10+ years,RENT,95000.0,Verified,Oct-2015,Charged Off,debt_consolidation,Debt consolidation,31.01,May-1990,21.0,0.0,28333.0,47.9,45.0,w,INDIVIDUAL,3.0,0.0,"24877 Lopez Squares Suite 530
Fosterfort, OR 48052"
20000.0, 36 months,9.67,642.25,B,B1,nurse,4 years,MORTGAGE,60000.0,Verified,Dec-2013,Fully Paid,credit_card,freedom from credit cards,33.68,Sep-2000,18.0,0.0,23975.0,83.0,27.0,w,INDIVIDUAL,0.0,0.0,"871 Page Overpass Suite 586
Brandonhaven, AK 48052"
6000.0, 36 months,13.33,203.12,C,C3,Attorney at Law,3 years,RENT,48500.0,Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,29.4,Jun-2005,33.0,0.0,7028.0,55.8,63.0,w,INDIVIDUAL,0.0,0.0,"13217 Lynch Square Apt. 231
Brendamouth, MT 00813"
15000.0, 36 months,12.29,500.3,C,C1,Business Development Manager,1 year,OWN,85000.0,Source Verified,Oct-2015,Fully Paid,home_improvement,Home improvement,9.41,Feb-2008,6.0,0.0,11869.0,76.6,12.0,w,INDIVIDUAL,1.0,0.0,"9954 Travis Trail Suite 851
East Jacquelinechester, TX 29597"
3600.0, 36 months,13.99,123.03,C,C3,Deloitte & Touche,4 years,RENT,69000.0,Source Verified,Jun-2011,Fully Paid,other,Short investment loan,10.0,Jan-2004,8.0,0.0,10766.0,80.9,15.0,f,INDIVIDUAL,,0.0,"754 Briana Meadows
Hansenland, SC 29597"
19800.0, 60 months,25.8,590.48,G,G1,bookkeeper,3 years,RENT,44000.0,Source Verified,Sep-2014,Charged Off,house,Home buying,20.24,May-2000,13.0,1.0,9063.0,50.3,30.0,w,INDIVIDUAL,2.0,1.0,"74250 William Extensions
Guerraborough, VT 22690"
7000.0, 36 months,10.99,229.14,B,B2,labor,1 year,OWN,40000.0,Not Verified,Dec-2013,Fully Paid,debt_consolidation,Debt consolidation,25.68,Jan-2004,9.0,0.0,3987.0,41.5,17.0,f,INDIVIDUAL,0.0,0.0,"USNV Price
FPO AE 22690"
4000.0, 36 months,21.18,151.08,E,E3,,,MORTGAGE,25500.0,Verified,Mar-2016,Charged Off,other,Other,26.78,Oct-2005,5.0,0.0,1039.0,33.5,15.0,f,INDIVIDUAL,2.0,0.0,"USNS Vega
FPO AA 86630"
5175.0, 36 months,18.25,187.74,D,D3,,,MORTGAGE,28000.0,Verified,Apr-2014,Fully Paid,home_improvement,Home improvement,9.47,Dec-2002,8.0,0.0,8041.0,77.3,12.0,f,INDIVIDUAL,1.0,0.0,"83930 Carl Ridge Suite 742
Lake Lorichester, MI 22690"
19125.0, 60 months,14.99,454.89,C,C5,Service advisor,4 years,MORTGAGE,80000.0,Source Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,17.37,Jun-2002,17.0,0.0,9099.0,35.5,37.0,w,INDIVIDUAL,4.0,0.0,"58887 Brenda Rest
North Donna, MD 70466"
20000.0, 36 months,11.49,659.43,B,B4,ProHealth Physicians,8 years,MORTGAGE,81000.0,Source Verified,Jul-2010,Fully Paid,debt_consolidation,My Loan,19.21,Dec-1989,9.0,0.0,38710.0,56.7,39.0,f,INDIVIDUAL,,0.0,"58164 Christian Squares Apt. 489
Dawnfurt, SC 05113"
7000.0, 36 months,12.99,235.83,C,C1,Director,2 years,RENT,88000.0,Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,23.41,Sep-1989,14.0,0.0,20626.0,72.1,45.0,f,INDIVIDUAL,0.0,0.0,"16668 Morales Stravenue Suite 150
Stephaniechester, NY 22690"
14000.0, 36 months,6.24,427.44,A,A2,Director,10+ years,MORTGAGE,140000.0,Source Verified,Sep-2015,Fully Paid,credit_card,Credit card refinancing,11.65,Apr-1990,18.0,0.0,155329.0,30.5,37.0,w,INDIVIDUAL,5.0,0.0,"10584 Hoffman Cape
West Meredith, ID 22690"
19200.0, 60 months,18.25,490.17,E,E1,Supervisor ,6 years,OWN,72000.0,Source Verified,Oct-2015,Charged Off,debt_consolidation,Debt consolidation,7.45,Jul-2007,14.0,0.0,16768.0,68.4,19.0,f,INDIVIDUAL,0.0,0.0,"5282 Brown Lakes Apt. 394
New Gabriellebury, WI 48052"
20000.0, 60 months,13.35,458.66,C,C2,School Psychologist,1 year,RENT,73700.0,Source Verified,May-2014,Fully Paid,credit_card,Credit card refinancing,12.05,Jul-1999,11.0,0.0,22556.0,96.0,33.0,w,INDIVIDUAL,0.0,0.0,"7590 Mark Glens
South Bradleybury, NH 05113"
20400.0, 36 months,16.59,723.16,D,D1,,,RENT,77000.0,Source Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,9.79,Jan-2005,11.0,0.0,928.0,6.0,18.0,w,INDIVIDUAL,0.0,0.0,"2025 Smith Summit
East Johnfort, NM 22690"
32000.0, 60 months,13.33,733.52,C,C3,foreman,10+ years,MORTGAGE,100000.0,Verified,Sep-2015,Fully Paid,debt_consolidation,Debt consolidation,20.64,May-2001,14.0,1.0,11037.0,25.1,29.0,w,INDIVIDUAL,2.0,0.0,"441 Amy Point Suite 656
North Leslie, DE 48052"
14000.0, 36 months,11.55,462.0,B,B3,Orwigsburg Center,10+ years,MORTGAGE,40000.0,Not Verified,Jul-2013,Fully Paid,debt_consolidation,credit cards,9.69,Dec-1995,9.0,1.0,8819.0,66.8,27.0,w,INDIVIDUAL,1.0,1.0,"4752 Nunez Track Suite 377
South Donnastad, TN 05113"
10000.0, 36 months,18.99,366.51,E,E1,Sr. Admitting Representative,5 years,RENT,54000.0,Verified,Jul-2014,Fully Paid,other,Other,3.33,Oct-2002,5.0,0.0,5927.0,79.0,8.0,f,INDIVIDUAL,0.0,0.0,"26030 Morris Bridge
Burtonfurt, WV 22690"
14000.0, 36 months,9.25,446.83,A,A5,Orbital,10+ years,MORTGAGE,100000.0,Source Verified,Sep-2013,Fully Paid,debt_consolidation,Debt consolidation,17.04,Feb-1997,16.0,0.0,19686.0,35.0,40.0,f,INDIVIDUAL,5.0,0.0,"PSC 5103, Box 5140
APO AE 00813"
15775.0, 36 months,14.49,542.92,C,C4,corp accounting,5 years,RENT,55120.0,Source Verified,Aug-2014,Fully Paid,debt_consolidation,Debt consolidation,24.01,Aug-1999,8.0,0.0,5838.0,40.5,23.0,f,INDIVIDUAL,0.0,0.0,"48974 Peterson Crest Apt. 754
Carolside, VA 48052"
5875.0, 36 months,16.99,209.44,D,D3,Supervisor ( Shipping Dept.),10+ years,RENT,42500.0,Source Verified,Mar-2015,Fully Paid,credit_card,Credit card refinancing,18.53,Mar-2011,5.0,0.0,4866.0,85.4,6.0,f,INDIVIDUAL,0.0,0.0,"40327 Michelle Brook Apt. 268
Rickybury, AR 05113"
2700.0, 36 months,7.62,84.14,A,A3,"NewsBank, Inc.",6 years,MORTGAGE,86000.0,Not Verified,Feb-2013,Charged Off,debt_consolidation,Debt consolidation,18.57,May-1990,13.0,0.0,38420.0,52.6,23.0,f,INDIVIDUAL,6.0,0.0,"6676 Robert Point
North Rachelfurt, WA 70466"
4575.0, 36 months,17.77,164.87,D,D1,PHH Mortgage,2 years,RENT,33000.0,Source Verified,Jun-2013,Charged Off,debt_consolidation,Loan,10.84,Jan-2007,4.0,0.0,2810.0,90.6,14.0,f,INDIVIDUAL,0.0,0.0,"Unit 0456 Box 4291
DPO AE 48052"
12000.0, 36 months,11.55,396.0,B,B3,Woodforest National Bank,5 years,MORTGAGE,42000.0,Source Verified,Sep-2013,Fully Paid,credit_card,Credit Card Payoff,15.46,Feb-1987,9.0,0.0,17783.0,61.1,17.0,f,INDIVIDUAL,2.0,0.0,"Unit 7103 Box 8707
DPO AA 29597"
2400.0, 36 months,9.25,76.6,A,A5,"CNS Response, Inc",10+ years,MORTGAGE,80000.0,Not Verified,Sep-2013,Fully Paid,home_improvement,Home Improvement,4.61,Feb-1989,7.0,0.0,8627.0,32.7,14.0,w,INDIVIDUAL,3.0,0.0,"3390 Deanna Turnpike Suite 533
Rogersshire, FL 30723"
10000.0, 36 months,19.52,369.2,D,D4,Claim Representative,1 year,MORTGAGE,40000.0,Verified,Dec-2013,Charged Off,small_business,Business,14.19,May-2008,15.0,0.0,3613.0,27.4,30.0,f,INDIVIDUAL,0.0,0.0,"Unit 9938 Box 9116
DPO AE 11650"
20000.0, 60 months,10.99,434.75,B,B4,Research Specialist I,10+ years,RENT,60000.0,Source Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,28.14,Mar-1997,11.0,0.0,12303.0,57.5,39.0,w,INDIVIDUAL,0.0,0.0,"896 David Prairie Apt. 381
Richardsfort, MA 48052"
20000.0, 60 months,23.28,567.04,F,F2,Grocery outlet,2 years,RENT,102000.0,Verified,Nov-2012,Fully Paid,credit_card,Fresh start ,27.76,Dec-2002,13.0,0.0,8200.0,51.9,27.0,f,INDIVIDUAL,0.0,0.0,"29704 Brown Pine
New Sandrastad, WY 05113"
20675.0, 36 months,20.49,773.53,E,E1,Georgia Pacific,3 years,MORTGAGE,52916.0,Verified,Apr-2013,Fully Paid,debt_consolidation,Debt consolidation,31.84,May-2005,11.0,0.0,11229.0,85.1,17.0,f,INDIVIDUAL,0.0,0.0,"0523 Shields Squares Suite 117
West Ebony, WA 48052"
21000.0, 36 months,8.9,666.82,A,A5,President,10+ years,MORTGAGE,120000.0,Not Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,21.46,May-1995,12.0,0.0,29677.0,66.8,21.0,w,INDIVIDUAL,4.0,0.0,"58103 Solis Avenue
Debbiehaven, MI 48052"
26000.0, 60 months,20.2,691.74,E,E3,Manufacturing Supervisor,10+ years,MORTGAGE,60000.0,Verified,Jun-2014,Charged Off,other,Other,13.64,Dec-2000,24.0,0.0,4676.0,19.4,42.0,f,INDIVIDUAL,6.0,0.0,"9449 Chapman Lights
New Jessica, AR 22690"
5000.0, 36 months,13.66,170.07,C,C3,Human Resource Representative,6 years,MORTGAGE,38000.0,Source Verified,Jan-2015,Fully Paid,major_purchase,Major purchase,24.83,Jul-1999,8.0,1.0,3486.0,50.5,19.0,f,INDIVIDUAL,1.0,1.0,"73061 David Pine
North Nicoleland, WI 48052"
11200.0, 36 months,12.68,375.65,C,C1,NYWM,10+ years,RENT,132000.0,Source Verified,Mar-2011,Fully Paid,credit_card,Credit Card Refinance,8.51,Jun-2000,12.0,0.0,32520.0,44.3,39.0,f,INDIVIDUAL,,0.0,"2562 Moore Plains Suite 154
Samuelmouth, TX 48052"
21000.0, 60 months,15.61,506.34,D,D1,Business Solutions Consultant,1 year,RENT,121000.0,Source Verified,May-2015,Charged Off,debt_consolidation,Debt consolidation,15.28,Feb-2001,12.0,0.0,27797.0,81.8,22.0,f,INDIVIDUAL,2.0,0.0,"0869 Jackson Trace Apt. 423
Port Nicholasfort, MI 48052"
